# emoji_suggest_data.tsv — курируемые данные «слово → эмодзи» для полосы
# подсказок (миссия 1, docs/EMOJI-SUGGEST-PLAN.md). Формат строки:
# эмодзи<TAB>язык(ru|tt)<TAB>слово — одна строка на словоформу.
# Слова — нижний регистр, NFC, буквы соответствующего алфавита;
# normalize_word (scripts/dictionary_coverage.py). Полисемичные слова
# (см. DENYLIST в scripts/emoji_suggest_pack.py) сюда не входят.
# ===== эмоции и чувства (ru) =====
🕋	ru	кааба
🕋	ru	каабы
🕋	ru	каабе
🕋	ru	каабу
🕋	ru	каабой
🕋	ru	хадж
🕋	ru	хаджа
🕋	ru	хаджу
🕋	ru	хаджем
🕋	ru	хадже
# ===== цвета (ru) =====
🔴	ru	красный
🔴	ru	красная
🔴	ru	красное
🔴	ru	красные
🔵	ru	синий
🔵	ru	синяя
🔵	ru	синее
🔵	ru	синие
🔵	ru	голубой
🔵	ru	голубая
🔵	ru	голубое
🔵	ru	голубые
🟢	ru	зелёный
🟢	ru	зеленый
🟢	ru	зелёная
🟢	ru	зеленая
🟢	ru	зелёное
🟢	ru	зеленое
🟢	ru	зелёные
🟢	ru	зеленые
🟡	ru	жёлтый
🟡	ru	желтый
🟡	ru	жёлтая
🟡	ru	желтая
🟡	ru	жёлтое
🟡	ru	желтое
🟡	ru	жёлтые
🟡	ru	желтые
⚪	ru	белый
⚪	ru	белая
⚪	ru	белое
⚪	ru	белые
⚫	ru	чёрный
⚫	ru	черный
⚫	ru	чёрная
⚫	ru	черная
⚫	ru	чёрное
⚫	ru	черное
⚫	ru	чёрные
⚫	ru	черные
🟠	ru	оранжевый
🟠	ru	оранжевая
🟠	ru	оранжевое
🟠	ru	оранжевые
🩷	ru	розовый
🩷	ru	розовая
🩷	ru	розовое
🩷	ru	розовые
🟣	ru	фиолетовый
🟣	ru	фиолетовая
🟣	ru	фиолетовое
🟣	ru	фиолетовые
🟤	ru	коричневый
🟤	ru	коричневая
🟤	ru	коричневое
🟤	ru	коричневые
# ===== хисләр (tt) =====
❤️	tt	йөрәк
❤️	tt	йөрәкне
❤️	tt	йөрәккә
❤️	tt	йөрәктә
❤️	tt	йөрәктән
❤️	tt	йөрәкләр
❤️	tt	мәхәббәт
❤️	tt	мәхәббәтне
❤️	tt	мәхәббәткә
❤️	tt	мәхәббәттә
❤️	tt	сөю
❤️	tt	сөюне
❤️	tt	сөюгә
❤️	tt	сөюдә
❤️	tt	сөям
❤️	tt	сөясең
❤️	tt	сөя
❤️	tt	сөябез
❤️	tt	сөяләр
😄	tt	шатлык
😄	tt	шатлыкны
😄	tt	шатлыкка
😄	tt	шатлыкта
😊	tt	бәхет
😊	tt	бәхетне
😊	tt	бәхеткә
😊	tt	бәхеттә
😄	tt	куаныч
😄	tt	куанычны
😄	tt	куанычка
😄	tt	куанычта
😢	tt	кайгы
😢	tt	кайгыны
😢	tt	кайгыга
😢	tt	кайгыда
😂	tt	көлү
😂	tt	көлүне
😂	tt	көлүгә
😂	tt	көлүдә
😂	tt	көләм
😂	tt	көләсең
😂	tt	көлә
😂	tt	көләбез
😂	tt	көләләр
😭	tt	елау
😭	tt	елауны
😭	tt	елауга
😭	tt	елауда
😭	tt	елыйм
😭	tt	елый
😭	tt	елыйлар
😡	tt	ачу
😡	tt	ачуны
😡	tt	ачуга
😡	tt	ачуда
😡	tt	ачуланам
😡	tt	ачулана
😱	tt	курку
😱	tt	куркуны
😱	tt	куркуга
😱	tt	куркуда
😱	tt	куркам
😱	tt	курка
🤩	tt	соклану
🤩	tt	соклануны
🤩	tt	соклануга
🤩	tt	сокланам
🤩	tt	соклана
🙂	tt	елмаю
🙂	tt	елмаюны
🙂	tt	елмаюга
🙂	tt	елмайам
🙂	tt	елмая
😴	tt	йокы
😴	tt	йокыны
😴	tt	йокыга
😴	tt	йокыда
😴	tt	йоклыйм
😴	tt	йоклый
😴	tt	йоклыйлар
😘	tt	үбү
😘	tt	үбүне
😘	tt	үбүгә
😘	tt	үбүдә
😘	tt	үбәм
😘	tt	үбә
😘	tt	үбәләр
🤗	tt	кочаклау
🤗	tt	кочаклауны
🤗	tt	кочаклауга
🤗	tt	кочаклыйм
🤗	tt	кочаклый
🤔	tt	уйлау
🤔	tt	уйлауны
🤔	tt	уйлауга
🤔	tt	уйлыйм
🤔	tt	уйлыйсың
🤔	tt	уйлый
🤔	tt	уйлыйлар
😊	tt	сөенеч
😊	tt	сөенечне
😊	tt	сөенечкә
😊	tt	сөенәм
😊	tt	сөенә
🥺	tt	ялыныш
🥺	tt	ялынышны
🥺	tt	ялынышка
😌	tt	тынлык
😌	tt	тынлыкны
😌	tt	тынлыкка
😌	tt	тынлыкта
😳	tt	оялу
😳	tt	оялуны
😳	tt	оялам
😳	tt	ояла
💪	tt	көч
💪	tt	көчне
💪	tt	көчкә
💪	tt	көчтә
💪	tt	куәт
💪	tt	куәтне
💪	tt	куәткә
💪	tt	куәттә
🤞	tt	өмет
🤞	tt	өметне
🤞	tt	өметкә
🤞	tt	өметтә
✌️	tt	җиңү
✌️	tt	җиңүне
✌️	tt	җиңүгә
✌️	tt	җиңәм
✌️	tt	җиңә
✌️	tt	җиңәләр
🏆	tt	уңыш
🏆	tt	уңышны
🏆	tt	уңышка
🏆	tt	уңышта
🏆	tt	уңышлар
# ===== сәламләшү һәм жестлар (tt) =====
👋	tt	сәлам
👋	tt	исәнмесез
👋	tt	исәнме
🙏	tt	рәхмәт
🙏	tt	дога
🙏	tt	доганы
🙏	tt	догага
🙏	tt	догада
👏	tt	алкыш
👏	tt	алкышны
👏	tt	алкышка
👏	tt	алкышта
👏	tt	алкышлар
👍	tt	яхшы
👍	tt	әйбәт
👎	tt	начар
👎	tt	яман
🤝	tt	килешү
🤝	tt	килешүне
🤝	tt	килешүгә
🙌	tt	ура
✅	tt	дөрес
✅	tt	эшләнде
✅	tt	әзер
❌	tt	хата
❌	tt	хатаны
❌	tt	хатага
❌	tt	хаталар
❓	tt	сорау
❓	tt	сорауны
❓	tt	сорауга
❓	tt	сорауда
❓	tt	сораулар
❗	tt	игътибар
❗	tt	мөһим
🆘	tt	ярдәм
🆘	tt	ярдәмне
🆘	tt	ярдәмгә
🔔	tt	кыңгырау
🔔	tt	кыңгырауны
🔔	tt	кыңгырауга
🤫	tt	сер
🤫	tt	серне
🤫	tt	сергә
🤫	tt	сердә
🤫	tt	серләр
# ===== хайваннар (tt) =====
🐱	tt	мәче
🐱	tt	мәчене
🐱	tt	мәчегә
🐱	tt	мәчедә
🐱	tt	мәчеләр
🐶	tt	эт
🐶	tt	этне
🐶	tt	эткә
🐶	tt	эттә
🐶	tt	этләр
🦊	tt	төлке
🦊	tt	төлкене
🦊	tt	төлкегә
🦊	tt	төлкедә
🦊	tt	төлкеләр
🐻	tt	аю
🐻	tt	аюны
🐻	tt	аюга
🐻	tt	аюда
🐻	tt	аюлар
🐼	tt	панда
🐼	tt	панданы
🐼	tt	пандага
🐼	tt	пандада
🐼	tt	пандалар
🐯	tt	юлбарыс
🐯	tt	юлбарысны
🐯	tt	юлбарыска
🐯	tt	юлбарыста
🐯	tt	юлбарыслар
🦁	tt	арслан
🦁	tt	арсланны
🦁	tt	арсланга
🦁	tt	арсланда
🦁	tt	арсланнар
🐮	tt	сыер
🐮	tt	сыерны
🐮	tt	сыерга
🐮	tt	сыерда
🐮	tt	сыерлар
🐷	tt	дуңгыз
🐷	tt	дуңгызны
🐷	tt	дуңгызга
🐷	tt	дуңгызда
🐷	tt	дуңгызлар
🐸	tt	бака
🐸	tt	баканы
🐸	tt	бакага
🐸	tt	бакада
🐸	tt	бакалар
🐰	tt	куян
🐰	tt	куянны
🐰	tt	куянга
🐰	tt	куянда
🐰	tt	куяннар
🐔	tt	тавык
🐔	tt	тавыкны
🐔	tt	тавыкка
🐔	tt	тавыкта
🐔	tt	тавыклар
🐓	tt	әтәч
🐓	tt	әтәчне
🐓	tt	әтәчкә
🐓	tt	әтәчтә
🐓	tt	әтәчләр
🐧	tt	пингвин
🐧	tt	пингвинны
🐧	tt	пингвинга
🐧	tt	пингвинда
🐧	tt	пингвиннар
🐦	tt	кош
🐦	tt	кошны
🐦	tt	кошка
🐦	tt	кошта
🐦	tt	кошлар
🦅	tt	бөркет
🦅	tt	бөркетне
🦅	tt	бөркеткә
🦅	tt	бөркеттә
🦅	tt	бөркетләр
🦉	tt	ябалак
🦉	tt	ябалакны
🦉	tt	ябалакка
🦉	tt	ябалакта
🦉	tt	ябалаклар
🐺	tt	бүре
🐺	tt	бүрене
🐺	tt	бүрегә
🐺	tt	бүредә
🐺	tt	бүреләр
🦄	tt	бермөгез
🦄	tt	бермөгезне
🦄	tt	бермөгезгә
🦄	tt	бермөгездә
🦄	tt	бермөгезләр
🦋	tt	күбәләк
🦋	tt	күбәләкне
🦋	tt	күбәләккә
🦋	tt	күбәләктә
🦋	tt	күбәләкләр
🐛	tt	корт
🐛	tt	кортны
🐛	tt	кортка
🐛	tt	кортта
🐛	tt	кортлар
🐍	tt	елан
🐍	tt	еланны
🐍	tt	еланга
🐍	tt	еланда
🐍	tt	еланнар
🐙	tt	сигезаяк
🐙	tt	сигезаякны
🐙	tt	сигезаякка
🐙	tt	сигезаякта
🐙	tt	сигезаяклар
🐟	tt	балык
🐟	tt	балыкны
🐟	tt	балыкка
🐟	tt	балыкта
🐟	tt	балыклар
🐬	tt	дельфин
🐬	tt	дельфинны
🐬	tt	дельфинга
🐬	tt	дельфинда
🐬	tt	дельфиннар
🦈	tt	акула
🦈	tt	акуланы
🦈	tt	акулага
🦈	tt	акулада
🦈	tt	акулалар
🦆	tt	утка
🦆	tt	утканы
🦆	tt	уткага
🦆	tt	уткада
🦆	tt	уткалар
🐘	tt	фил
🐘	tt	филне
🐘	tt	филгә
🐘	tt	филдә
🐘	tt	филләр
🐒	tt	маймыл
🐒	tt	маймылны
🐒	tt	маймылга
🐒	tt	маймылда
🐒	tt	маймыллар
🐢	tt	ташбака
🐢	tt	ташбаканы
🐢	tt	ташбакага
🐢	tt	ташбакада
🐢	tt	ташбакалар
🐊	tt	крокодил
🐊	tt	крокодилны
🐊	tt	крокодилга
🐊	tt	крокодилда
🐊	tt	крокодиллар
🐭	tt	тычкан
🐭	tt	тычканны
🐭	tt	тычканга
🐭	tt	тычканда
🐭	tt	тычканнар
🐑	tt	сарык
🐑	tt	сарыкны
🐑	tt	сарыкка
🐑	tt	сарыкта
🐑	tt	сарыклар
🐉	tt	аждаһа
🐉	tt	аждаһаны
🐉	tt	аждаһага
🐉	tt	аждаһада
🐉	tt	аждаһалар
🦔	tt	керпе
🦔	tt	керпене
🦔	tt	керпегә
🦔	tt	керпедә
🦔	tt	керпеләр
🦌	tt	болан
🦌	tt	боланны
🦌	tt	боланга
🦌	tt	боланда
🦌	tt	боланнар
🐪	tt	дөя
🐪	tt	дөяне
🐪	tt	дөягә
🐪	tt	дөядә
🐪	tt	дөяләр
🐿️	tt	тиен
🐿️	tt	тиенне
🐿️	tt	тиенгә
🐿️	tt	тиендә
🐿️	tt	тиеннәр
🦢	tt	аккош
🦢	tt	аккошны
🦢	tt	аккошка
🦢	tt	аккошта
🦢	tt	аккошлар
🤴	tt	патша
🤴	tt	патшаны
🤴	tt	патшага
🤴	tt	патшада
👻	tt	өрәк
👻	tt	өрәкне
👻	tt	өрәккә
👻	tt	өрәктә
👻	tt	өрәкләр
# ===== ашамлыклар (tt) =====
🍎	tt	алма
🍎	tt	алманы
🍎	tt	алмага
🍎	tt	алмада
🍎	tt	алмалар
🍊	tt	мандарин
🍊	tt	мандаринны
🍊	tt	мандаринга
🍊	tt	мандаринда
🍋	tt	лимон
🍋	tt	лимонны
🍋	tt	лимонга
🍋	tt	лимонда
🍋	tt	лимоннар
🍌	tt	банан
🍌	tt	бананны
🍌	tt	бананга
🍌	tt	бананда
🍌	tt	бананнар
🍉	tt	карбыз
🍉	tt	карбызны
🍉	tt	карбызга
🍉	tt	карбызда
🍉	tt	карбызлар
🍇	tt	йөзем
🍇	tt	йөземне
🍇	tt	йөземгә
🍇	tt	йөземдә
🍓	tt	җиләк
🍓	tt	җиләкне
🍓	tt	җиләккә
🍓	tt	җиләктә
🍒	tt	чия
🍒	tt	чияне
🍒	tt	чиягә
🍒	tt	чиядә
🍒	tt	чияләр
🍑	tt	шәфтәле
🍑	tt	шәфтәлене
🍑	tt	шәфтәлегә
🍑	tt	шәфтәледә
🍅	tt	помидор
🍅	tt	помидорны
🍅	tt	помидорга
🍅	tt	помидорда
🍅	tt	помидорлар
🥕	tt	кишер
🥕	tt	кишерне
🥕	tt	кишергә
🥕	tt	кишердә
🥔	tt	бәрәңге
🥔	tt	бәрәңгене
🥔	tt	бәрәңгегә
🥔	tt	бәрәңгедә
🍞	tt	икмәк
🍞	tt	икмәкне
🍞	tt	икмәккә
🍞	tt	икмәктә
🍞	tt	ипи
🍞	tt	ипине
🍞	tt	ипигә
🍞	tt	ипидә
🥚	tt	йомырка
🥚	tt	йомырканы
🥚	tt	йомыркага
🥚	tt	йомыркада
🥚	tt	йомыркалар
🍕	tt	пицца
🍕	tt	пиццаны
🍕	tt	пиццага
🍕	tt	пиццада
🥗	tt	салат
🥗	tt	салатны
🥗	tt	салатка
🥗	tt	салатта
🍿	tt	попкорн
🍿	tt	попкорнны
🍜	tt	лапша
🍜	tt	лапшаны
🍜	tt	лапшага
🍜	tt	лапшада
🍣	tt	суши
🍦	tt	туңдырма
🍦	tt	туңдырманы
🍦	tt	туңдырмага
🍦	tt	туңдырмада
🍪	tt	печенье
🍪	tt	печеньене
🍪	tt	печеньегә
🍪	tt	печеньедә
🎂	tt	торт
🎂	tt	тортны
🎂	tt	тортка
🎂	tt	тортта
🎂	tt	тортлар
🍫	tt	шоколад
🍫	tt	шоколадны
🍫	tt	шоколадга
🍫	tt	шоколадда
🍬	tt	кәмпит
🍬	tt	кәмпитне
🍬	tt	кәмпиткә
🍬	tt	кәмпиттә
🍬	tt	кәмпитләр
🍬	tt	шикәр
🍬	tt	шикәрне
🍬	tt	шикәргә
🍬	tt	шикәрдә
🍯	tt	бал
🍯	tt	балны
🍯	tt	балга
🍯	tt	балда
🥛	tt	сөт
🥛	tt	сөтне
🥛	tt	сөткә
🥛	tt	сөттә
☕	tt	кофе
🍵	tt	чәй
🍵	tt	чәйне
🍵	tt	чәйгә
🍵	tt	чәйдә
🧃	tt	сок
🧃	tt	сокны
🧃	tt	сокка
🧃	tt	сокта
🍺	tt	пиво
🍺	tt	пивоны
🍺	tt	пивога
🍺	tt	пивода
🍾	tt	шампанский
🍾	tt	шампанскийны
💧	tt	су
💧	tt	суны
💧	tt	суга
💧	tt	суда
🍲	tt	аш
🍲	tt	ашны
🍲	tt	ашка
🍲	tt	ашта
🧂	tt	тоз
🧂	tt	тозны
🧂	tt	тозга
🧂	tt	тозда
🍢	tt	шашлык
🍢	tt	шашлыкны
🍢	tt	шашлыкка
🍢	tt	шашлыкта
🥞	tt	коймак
🥞	tt	коймакны
🥞	tt	коймакка
🥞	tt	коймакта
🍩	tt	пончик
🍩	tt	пончикны
🍩	tt	пончикка
🍩	tt	пончикта
🍔	tt	бургер
🍔	tt	бургерны
🍔	tt	бургерга
🍔	tt	бургерда
🥪	tt	бутерброд
🥪	tt	бутербродны
🥪	tt	бутербродга
🥪	tt	бутербродда
# ===== табигать һәм һава торышы (tt) =====
☀️	tt	кояш
☀️	tt	кояшны
☀️	tt	кояшка
☀️	tt	кояшта
🌙	tt	ай
🌙	tt	айны
🌙	tt	айга
🌙	tt	айда
🌙	tt	айлар
⭐	tt	йолдыз
⭐	tt	йолдызны
⭐	tt	йолдызга
⭐	tt	йолдызда
⭐	tt	йолдызлар
☁️	tt	болыт
☁️	tt	болытны
☁️	tt	болытка
☁️	tt	болытта
☁️	tt	болытлар
🌧️	tt	яңгыр
🌧️	tt	яңгырны
🌧️	tt	яңгырга
🌧️	tt	яңгырда
❄️	tt	кар
❄️	tt	карны
❄️	tt	карга
❄️	tt	карда
🧊	tt	боз
🧊	tt	бозны
🧊	tt	бозга
🧊	tt	бозда
🌊	tt	диңгез
🌊	tt	диңгезне
🌊	tt	диңгезгә
🌊	tt	диңгездә
🌊	tt	дулкын
🌊	tt	дулкынны
🌊	tt	дулкынга
🌊	tt	дулкында
🌊	tt	дулкыннар
🏞️	tt	елга
🏞️	tt	елганы
🏞️	tt	елгага
🏞️	tt	елгада
🏞️	tt	елгалар
🏞️	tt	күл
🏞️	tt	күлне
🏞️	tt	күлгә
🏞️	tt	күлдә
🏞️	tt	күлләр
⚡	tt	яшен
⚡	tt	яшенне
⚡	tt	яшенгә
⚡	tt	яшендә
🌬️	tt	җил
🌬️	tt	җилне
🌬️	tt	җилгә
🌬️	tt	җилдә
🌫️	tt	томан
🌫️	tt	томанны
🌫️	tt	томанга
🌫️	tt	томанда
🌸	tt	чәчәк
🌸	tt	чәчәкне
🌸	tt	чәчәккә
🌸	tt	чәчәктә
🌸	tt	чәчәкләр
🌹	tt	гөл
🌹	tt	гөлне
🌹	tt	гөлгә
🌹	tt	гөлдә
🌹	tt	гөлләр
🌷	tt	лалә
🌷	tt	лаләне
🌷	tt	лаләгә
🌷	tt	лаләдә
🌷	tt	лаләләр
🌱	tt	үсемлек
🌱	tt	үсемлекне
🌱	tt	үсемлеккә
🌱	tt	үсемлектә
🌱	tt	үсемлекләр
🌲	tt	нарат
🌲	tt	наратны
🌲	tt	наратка
🌲	tt	наратта
🌲	tt	наратлар
🌲	tt	урман
🌲	tt	урманны
🌲	tt	урманга
🌲	tt	урманда
🌲	tt	урманнар
🌳	tt	агач
🌳	tt	агачны
🌳	tt	агачка
🌳	tt	агачта
🌳	tt	агачлар
🍁	tt	яфрак
🍁	tt	яфракны
🍁	tt	яфракка
🍁	tt	яфракта
🍁	tt	яфраклар
🍄	tt	гөмбә
🍄	tt	гөмбәне
🍄	tt	гөмбәгә
🍄	tt	гөмбәдә
🍄	tt	гөмбәләр
🔥	tt	ут
🔥	tt	утны
🔥	tt	утта
🔥	tt	янгын
🔥	tt	янгынны
🔥	tt	янгынга
🔥	tt	янгында
⛰️	tt	тау
⛰️	tt	тауны
⛰️	tt	тауга
⛰️	tt	тауда
⛰️	tt	таулар
🏖️	tt	пляж
🏖️	tt	пляжны
🏖️	tt	пляжга
🏖️	tt	пляжда
☀️	tt	җәй
☀️	tt	җәйне
☀️	tt	җәйгә
☀️	tt	җәйдә
❄️	tt	кыш
❄️	tt	кышны
❄️	tt	кышка
❄️	tt	кышта
🍂	tt	көз
🍂	tt	көзне
🍂	tt	көзгә
🍂	tt	көздә
🌙	tt	төн
🌙	tt	төнне
🌙	tt	төнгә
🌙	tt	төндә
🌅	tt	иртә
🌅	tt	иртәне
🌅	tt	иртәгә
🌅	tt	иртәдә
🌆	tt	кичне
🌆	tt	кичкә
🌆	tt	кичтә
🌅	tt	таң
🌅	tt	таңны
🌅	tt	таңга
🌅	tt	таңда
🌌	tt	галәм
🌌	tt	галәмне
🌌	tt	галәмгә
🌌	tt	галәмдә
🥶	tt	салкын
🥶	tt	салкынны
🥶	tt	салкынга
🥶	tt	салкында
🥵	tt	эссе
🥵	tt	эссене
🥵	tt	эссегә
🥵	tt	эсседә
# ===== бәйрәмнәр (tt) =====
🎉	tt	бәйрәм
🎉	tt	бәйрәмне
🎉	tt	бәйрәмгә
🎉	tt	бәйрәмдә
🎉	tt	бәйрәмнәр
🎁	tt	бүләк
🎁	tt	бүләкне
🎁	tt	бүләккә
🎁	tt	бүләктә
🎁	tt	бүләкләр
🎁	tt	сюрприз
🎁	tt	сюрпризны
🎁	tt	сюрпризга
🎁	tt	сюрпризда
🎆	tt	салют
🎆	tt	салютны
🎆	tt	салютка
🎆	tt	салютта
💒	tt	туй
💒	tt	тойны
💒	tt	тойга
💒	tt	тойда
💒	tt	тойлар
💒	tt	никах
💒	tt	никахны
💒	tt	никахка
💒	tt	никахта
💍	tt	йөзек
💍	tt	йөзекне
💍	tt	йөзеккә
💍	tt	йөзектә
💍	tt	йөзекләр
🌙	tt	ураза
🌙	tt	уразаны
🌙	tt	уразага
🌙	tt	уразада
🕋	tt	хаж
🕋	tt	хажны
🕋	tt	хажга
🕋	tt	хажда
🕌	tt	мәчет
🕌	tt	мәчетне
🕌	tt	мәчеткә
🕌	tt	мәчеттә
🕌	tt	мәчетләр
🕌	tt	намаз
🕌	tt	намазны
🕌	tt	намазга
🕌	tt	намазда
☪️	tt	ислам
☪️	tt	исламны
☪️	tt	исламга
☪️	tt	исламда
🕌	tt	дин
🕌	tt	динне
🕌	tt	дингә
🕌	tt	диндә
# ===== спорт (tt) =====
⚽	tt	футбол
⚽	tt	футболны
⚽	tt	футболга
⚽	tt	футболда
⚽	tt	туп
⚽	tt	тупны
⚽	tt	тупка
⚽	tt	тупта
⚽	tt	туплар
⚽	tt	гол
⚽	tt	голны
⚽	tt	голга
⚽	tt	голлар
🏀	tt	баскетбол
🏀	tt	баскетболны
🏀	tt	баскетболга
🏀	tt	баскетболда
🏐	tt	волейбол
🏐	tt	волейболны
🏐	tt	волейболга
🏐	tt	волейболда
🎾	tt	теннис
🎾	tt	теннисны
🎾	tt	тенниска
🎾	tt	тенниста
🏒	tt	хоккей
🏒	tt	хоккейны
🏒	tt	хоккейга
🏒	tt	хоккейдә
🥊	tt	бокс
🥊	tt	боксны
🥊	tt	бокска
🥊	tt	бокста
🏊	tt	йөзү
🏊	tt	йөзүне
🏊	tt	йөзүгә
🏊	tt	йөзәм
🏊	tt	йөзә
🏊	tt	йөзәләр
🏃	tt	йөгерү
🏃	tt	йөгерүне
🏃	tt	йөгерүгә
🏃	tt	йөгерәм
🏃	tt	йөгерә
🏃	tt	йөгерәләр
🏁	tt	ярыш
🏁	tt	ярышны
🏁	tt	ярышка
🏁	tt	ярышта
🏁	tt	ярышлар
🎮	tt	уен
🎮	tt	уенны
🎮	tt	уенга
🎮	tt	уенда
🎮	tt	уеннар
🎮	tt	уйныйм
🎮	tt	уйный
🏆	tt	кубок
🏆	tt	кубокны
🏆	tt	кубокка
🏆	tt	кубокта
🏆	tt	чемпион
🏆	tt	чемпионны
🏆	tt	чемпионга
🏆	tt	чемпионда
🥇	tt	медаль
🥇	tt	медальне
🥇	tt	медальгә
🥇	tt	медальдә
🥇	tt	медальләр
🎿	tt	чаңгы
🎿	tt	чаңгыны
🎿	tt	чаңгыга
🎿	tt	чаңгыда
🎿	tt	чаңгылар
🤼	tt	көрәш
🤼	tt	көрәшне
🤼	tt	көрәшкә
🤼	tt	көрәштә
💃	tt	бию
💃	tt	биюне
💃	tt	биюгә
💃	tt	биюдә
💃	tt	бийим
💃	tt	бии
♟️	tt	шахмат
♟️	tt	шахматны
♟️	tt	шахматка
♟️	tt	шахматта
🎳	tt	боулинг
🎳	tt	боулингны
🎳	tt	боулингга
🎳	tt	боулингда
🎣	tt	балыкчы
🎣	tt	балыкчыны
🎣	tt	балыкчыга
🎣	tt	балыкчыда
🏅	tt	спорт
🏅	tt	спортны
🏅	tt	спортка
🏅	tt	спортта
# ===== гаилә һәм кешеләр (tt) =====
👶	tt	бала
👶	tt	баланы
👶	tt	балага
👶	tt	балада
👶	tt	балалар
👶	tt	бәби
👶	tt	бәбине
👶	tt	бәбигә
👶	tt	бәбидә
👶	tt	бәбиләр
👩	tt	әни
👩	tt	әнине
👩	tt	әнигә
👩	tt	әнидә
👨	tt	әти
👨	tt	әтине
👨	tt	әтигә
👨	tt	әтидә
👩	tt	апа
👩	tt	апаны
👩	tt	апага
👩	tt	апада
👩	tt	апалар
👨	tt	абый
👨	tt	абыйны
👨	tt	абыйга
👨	tt	абыйда
👨	tt	абыйлар
👴	tt	бабай
👴	tt	бабайны
👴	tt	бабайга
👴	tt	бабайда
👴	tt	бабайлар
👵	tt	әби
👵	tt	әбине
👵	tt	әбигә
👵	tt	әбидә
👵	tt	әбиләр
👪	tt	гаилә
👪	tt	гаиләне
👪	tt	гаиләгә
👪	tt	гаиләдә
👪	tt	гаиләләр
🫂	tt	дус
🫂	tt	дусны
🫂	tt	дуска
🫂	tt	дуста
🫂	tt	дуслар
🫂	tt	дуслык
🫂	tt	дуслыкны
🫂	tt	дуслыкка
🫂	tt	дуслыкта
👨	tt	ир
👨	tt	ирне
👨	tt	иргә
👨	tt	ирдә
👩	tt	хатын
👩	tt	хатынны
👩	tt	хатынга
👩	tt	хатында
👩	tt	хатыннар
👦	tt	малай
👦	tt	малайны
👦	tt	малайга
👦	tt	малайда
👦	tt	малайлар
👧	tt	кыз
👧	tt	кызны
👧	tt	кызга
👧	tt	кызда
👧	tt	кызлар
🧍	tt	кеше
🧍	tt	кешене
🧍	tt	кешегә
🧍	tt	кешедә
🧍	tt	кешеләр
👥	tt	халык
👥	tt	халыкны
👥	tt	халыкка
👥	tt	халыкта
🤴	tt	хан
🤴	tt	ханны
🤴	tt	ханга
🤴	tt	ханда
🤴	tt	ханнар
🤖	tt	робот
🤖	tt	роботны
🤖	tt	роботка
🤖	tt	роботта
👼	tt	фәрештә
👼	tt	фәрештәне
👼	tt	фәрештәгә
👼	tt	фәрештәдә
👼	tt	фәрештәләр
🩺	tt	табиб
🩺	tt	табибны
🩺	tt	табибка
🩺	tt	табибта
🩺	tt	табиблар
🩺	tt	доктор
🩺	tt	докторны
🩺	tt	докторга
🩺	tt	докторда
🏥	tt	хастаханә
🏥	tt	хастаханәне
🏥	tt	хастаханәгә
🏥	tt	хастаханәдә
🤒	tt	авыру
🤒	tt	авыруны
🤒	tt	авыруга
🤒	tt	авыруда
🧙	tt	тылсымчы
🧙	tt	тылсымчыны
🧙	tt	тылсымчыга
🧙	tt	тылсымчыда
🧚	tt	пәри
🧚	tt	пәрине
🧚	tt	пәригә
🧚	tt	пәридә
🧚	tt	пәрияр
👸	tt	патшабикә
👸	tt	патшабикәне
👸	tt	патшабикәгә
# ===== транспорт (tt) =====
🚗	tt	машина
🚗	tt	машинаны
🚗	tt	машинага
🚗	tt	машинада
🚗	tt	машиналар
🚗	tt	автомобиль
🚗	tt	автомобильне
🚗	tt	автомобильгә
🚗	tt	автомобильдә
🚌	tt	автобус
🚌	tt	автобусны
🚌	tt	автобуска
🚌	tt	автобуста
🚌	tt	автобуслар
🚕	tt	такси
🚂	tt	поезд
🚂	tt	поездны
🚂	tt	поездга
🚂	tt	поезда
🚂	tt	поездлар
🚇	tt	метро
✈️	tt	очкыч
✈️	tt	очкычны
✈️	tt	очкычка
✈️	tt	очкычта
✈️	tt	очкычлар
✈️	tt	самолет
✈️	tt	самолетны
✈️	tt	самолетка
✈️	tt	самолетта
✈️	tt	самолетлар
🚁	tt	вертолет
🚁	tt	вертолетны
🚁	tt	вертолетка
🚁	tt	вертолетта
🚀	tt	ракета
🚀	tt	ракетаны
🚀	tt	ракетага
🚀	tt	ракетада
🚀	tt	ракеталар
🚢	tt	көймә
🚢	tt	көймәне
🚢	tt	көймәгә
🚢	tt	көймәдә
🚢	tt	көймәләр
🚲	tt	велосипед
🚲	tt	велосипедны
🚲	tt	велосипедка
🚲	tt	велосипедта
🚜	tt	трактор
🚜	tt	тракторны
🚜	tt	тракторга
🚜	tt	тракторда
🛴	tt	самокат
🛴	tt	самокатны
🛴	tt	самокатка
🛴	tt	самокатта
🏍️	tt	мотоцикл
🏍️	tt	мотоциклны
🏍️	tt	мотоциклга
🏍️	tt	мотоциклда
🧳	tt	сәяхәт
🧳	tt	сәяхәтне
🧳	tt	сәяхәткә
🧳	tt	сәяхәттә
🎫	tt	билет
🎫	tt	билетны
🎫	tt	билетка
🎫	tt	билетта
🎫	tt	билетлар
# ===== өй, әйберләр, техника (tt) =====
🏠	tt	өй
🏠	tt	өйне
🏠	tt	өйгә
🏠	tt	өйдә
🏠	tt	өйләр
🏠	tt	йорт
🏠	tt	йортны
🏠	tt	йортка
